employee_id,week,leaves,wfh,engagement,exception wfh
EMP0019,23,0,0,65,4
EMP0019,24,0,0,85,2
EMP0019,25,0,0,100,2
EMP0019,26,0,0,86,4
EMP0019,27,0,3,86,1
EMP0019,28,1,0,63,5
EMP0019,29,0,0,73,3
EMP0019,30,0,0,62,1
EMP0019,32,0,0,64,3
EMP0019,33,0,3,70,2
EMP0019,34,0,0,97,4
EMP0019,35,0,0,85,1
EMP0019,36,0,0,99,2
EMP0019,37,0,0,83,1
EMP0019,38,0,0,60,4
EMP0019,39,0,0,63,3
EMP0019,40,0,2,88,5
EMP0019,41,0,0,66,1
EMP0019,42,0,0,98,5
EMP0019,44,3,0,69,4
EMP0019,45,0,1,61,2
EMP0019,46,2,0,70,2
EMP0019,48,0,0,73,1
EMP0019,49,0,0,67,1
EMP0019,50,0,0,88,4
EMP0019,51,0,2,78,5
EMP0019,52,1,1,80,4
EMP0020,1,0,1,90,3
EMP0020,2,0,0,73,5
EMP0020,3,2,0,79,3
EMP0020,4,0,0,91,3
EMP0020,5,0,0,89,2
EMP0020,6,0,1,73,4
EMP0020,7,1,0,98,5
EMP0020,8,0,3,98,3
EMP0020,9,2,0,69,3
EMP0020,10,0,0,68,3
EMP0020,11,0,0,80,2
EMP0020,12,0,0,72,1
EMP0020,14,0,0,88,3
EMP0020,15,0,0,86,4
EMP0020,16,0,2,84,1
EMP0020,17,0,0,61,2
EMP0020,18,0,0,87,5
EMP0020,20,0,3,93,5
EMP0020,21,2,0,62,2
EMP0020,22,0,3,98,2
EMP0020,23,0,0,67,5
EMP0020,24,0,3,82,2
EMP0020,25,0,0,60,4
EMP0020,26,2,0,62,2
EMP0020,27,0,0,77,1
EMP0020,28,1,2,83,3
EMP0020,29,0,0,77,3
EMP0020,30,0,0,88,2
EMP0020,32,0,1,80,2
EMP0020,33,0,1,97,3
EMP0020,34,0,0,62,3
EMP0020,35,0,0,63,2
EMP0020,36,0,2,63,4
EMP0020,37,0,0,70,3
EMP0020,38,0,3,67,4
EMP0020,39,0,1,100,3
EMP0020,40,0,2,86,5
EMP0020,41,0,3,82,2
EMP0020,42,0,0,95,3
EMP0020,43,0,0,69,5
EMP0020,44,0,3,69,1
EMP0020,45,0,0,65,1
EMP0020,46,0,0,80,2
EMP0020,47,3,0,61,1
EMP0020,48,0,1,67,1
EMP0020,49,0,0,81,5
EMP0020,50,3,0,68,5
EMP0020,51,0,0,63,2
EMP0020,52,0,0,61,2
EMP0021,1,0,2,68,3
EMP0021,2,0,1,65,4
EMP0021,3,0,0,86,5
EMP0021,5,3,0,75,1
EMP0021,6,0,2,73,4
EMP0021,7,1,0,87,1
EMP0021,8,0,0,77,5
EMP0021,11,0,0,90,5
EMP0021,12,0,0,83,3
EMP0021,13,0,0,98,3
EMP0021,14,0,0,68,3
EMP0021,15,2,0,60,5
EMP0021,17,0,0,67,4
EMP0021,18,0,0,99,2
EMP0021,19,2,0,95,2
EMP0021,20,0,1,97,4
EMP0021,22,0,0,88,2
EMP0021,23,0,0,87,1
EMP0021,24,0,1,65,3
EMP0021,25,1,0,63,2
EMP0021,26,0,2,99,2
EMP0021,27,0,0,100,3
EMP0021,28,0,0,90,1
EMP0021,29,0,2,100,2
EMP0021,30,2,1,73,1
EMP0021,31,2,0,71,2
EMP0021,32,0,0,85,2
EMP0021,33,0,0,72,5
EMP0021,34,3,2,72,4
EMP0021,35,0,0,78,3
EMP0021,36,3,0,80,3
EMP0021,37,0,0,69,5
EMP0021,38,0,0,96,2
EMP0021,39,2,0,78,5
EMP0021,41,0,1,78,1
EMP0021,42,0,0,63,5
EMP0021,43,0,0,73,1
EMP0021,44,3,2,98,1
EMP0021,45,1,0,69,3
EMP0021,46,0,0,95,4
EMP0021,47,0,0,64,3
EMP0021,48,0,0,78,4
EMP0021,49,0,2,80,4
EMP0021,50,0,3,82,1
EMP0021,51,0,0,82,3
EMP0021,52,0,3,99,1
EMP0022,1,0,0,82,2
EMP0022,2,0,2,78,4
EMP0022,4,0,0,93,4
EMP0022,5,0,1,61,1
EMP0022,6,0,3,73,5
EMP0022,7,2,0,60,5
EMP0022,8,0,0,99,3
EMP0022,9,0,1,74,5
EMP0022,11,0,0,93,1
EMP0022,12,0,1,65,1
EMP0022,13,0,0,72,2
EMP0022,15,2,0,70,2
EMP0022,16,0,0,60,3
EMP0022,17,3,0,65,5
EMP0022,18,0,0,98,1
EMP0022,20,2,1,65,5
EMP0022,21,0,0,80,3
EMP0022,22,0,0,98,2
EMP0022,23,0,0,85,3
EMP0022,24,1,1,77,1
EMP0022,25,0,0,67,1
EMP0022,26,3,0,87,5
EMP0022,27,0,1,62,2
EMP0022,28,0,1,84,3
EMP0022,31,0,1,86,1
EMP0022,32,2,2,69,4
EMP0022,33,0,0,89,3
EMP0022,34,1,1,62,5
EMP0022,35,0,3,74,2
EMP0022,36,0,0,84,1
EMP0022,38,0,0,70,2
EMP0022,39,2,0,71,5
EMP0022,40,0,3,93,2
EMP0022,41,0,0,84,3
EMP0022,43,1,3,76,1
EMP0022,44,0,0,62,4
EMP0022,45,1,0,98,1
EMP0022,46,0,0,86,5
EMP0022,47,0,0,89,4
EMP0022,48,0,0,68,2
EMP0022,49,0,1,93,5
EMP0022,50,2,2,64,4
EMP0022,51,0,0,66,4
EMP0022,52,0,1,66,2
EMP0023,2,0,0,64,1
EMP0023,3,0,1,67,1
EMP0023,4,0,2,92,3
EMP0023,5,0,3,68,3
EMP0023,7,0,3,91,3
EMP0023,8,0,2,77,5
EMP0023,9,0,0,97,5
EMP0023,10,0,3,74,1
EMP0023,11,2,2,94,3
EMP0023,12,0,0,74,4
EMP0023,13,0,0,90,1
EMP0023,14,0,0,79,3
EMP0023,15,0,0,100,2
EMP0023,16,3,0,78,3
EMP0023,17,0,0,98,4
EMP0023,18,0,2,87,5
EMP0023,19,0,3,67,5
EMP0023,20,3,2,82,2
EMP0023,21,0,0,73,1
EMP0023,22,0,3,77,2
EMP0023,24,0,0,61,4
EMP0023,25,0,2,63,4
EMP0023,26,0,0,77,5
EMP0023,27,0,1,93,2
EMP0023,28,0,0,72,3
EMP0023,29,1,0,100,4
EMP0023,30,0,0,95,2
EMP0023,31,0,0,84,1
EMP0023,32,0,3,60,5
EMP0023,35,0,1,80,3
EMP0023,36,1,0,65,2
EMP0023,37,0,0,82,2
EMP0023,39,1,1,100,5
EMP0023,40,0,1,92,4
EMP0023,41,0,2,85,2
EMP0023,43,0,1,90,4
EMP0023,44,0,0,96,2
EMP0023,45,0,0,89,4
EMP0023,46,3,3,69,1
EMP0023,47,1,0,93,3
EMP0023,48,0,0,67,4
EMP0023,49,3,2,100,2
EMP0023,50,3,0,66,4
EMP0023,51,0,3,69,5
EMP0023,52,3,0,81,5
EMP0024,2,0,0,75,4
EMP0024,3,0,0,77,3
EMP0024,4,1,0,69,5
EMP0024,5,0,0,72,1
EMP0024,7,0,0,75,3
EMP0024,8,0,0,75,1
EMP0024,9,0,3,67,5
EMP0024,10,0,0,78,1
EMP0024,11,2,0,85,2
EMP0024,12,0,0,75,3
EMP0024,13,0,0,94,1
EMP0024,14,0,0,84,1
EMP0024,15,0,0,61,1
EMP0024,17,0,1,96,2
EMP0024,18,0,0,90,5
EMP0024,19,0,0,93,1
EMP0024,20,0,3,100,1
EMP0024,21,0,0,88,3
EMP0024,22,0,0,72,2
EMP0024,23,0,0,60,5
EMP0024,24,0,1,82,3
EMP0024,26,0,0,65,4
EMP0024,28,0,1,100,4
EMP0024,29,0,0,73,3
EMP0024,30,0,0,78,3
EMP0024,31,0,3,75,1
EMP0024,32,0,0,72,1
EMP0024,33,0,0,96,2
EMP0024,35,0,0,89,3
EMP0024,36,0,0,70,1
EMP0024,37,0,0,80,1
EMP0024,38,0,1,89,5
EMP0024,39,0,0,74,2
EMP0024,41,0,3,95,3
EMP0024,42,0,3,74,4
EMP0024,44,0,0,79,5
EMP0024,45,2,0,96,5
EMP0024,46,1,1,67,2
EMP0024,47,0,2,89,3
EMP0024,48,1,3,85,5
EMP0024,49,0,3,85,3
EMP0024,50,0,0,69,5
EMP0024,51,0,0,79,4
EMP0024,52,3,3,82,1
EMP0025,1,0,2,60,1
EMP0025,2,0,1,69,4
EMP0025,3,0,0,90,3
EMP0025,4,1,0,90,5
EMP0025,5,2,2,65,3
EMP0025,6,1,3,83,3
EMP0025,7,1,0,97,4
EMP0025,8,0,0,70,3
EMP0025,9,3,0,77,5
EMP0025,10,0,0,66,1
EMP0025,12,0,0,89,5
EMP0025,13,0,1,88,3
EMP0025,14,0,0,100,2
EMP0025,15,0,0,78,2
EMP0025,16,0,2,61,3
EMP0025,17,0,2,62,1
EMP0025,18,0,0,90,2
EMP0025,19,0,1,90,4
EMP0025,20,0,3,79,4
EMP0025,21,2,1,70,2
EMP0025,22,0,0,60,2
EMP0025,23,0,2,86,1
EMP0025,24,1,0,97,2
EMP0025,25,3,0,65,1
EMP0025,26,0,0,99,5
EMP0025,27,0,0,99,4
EMP0025,28,0,0,60,3
EMP0025,29,0,1,90,2
EMP0025,30,0,1,95,2
EMP0025,31,0,0,90,4
EMP0025,32,0,0,97,3
EMP0025,34,0,0,64,1
EMP0025,35,0,1,89,4
EMP0025,36,0,0,84,1
EMP0025,37,1,0,74,3
EMP0025,38,0,0,92,2
EMP0025,39,0,0,91,3
EMP0025,40,0,0,84,4
EMP0025,41,0,0,84,2
EMP0025,43,0,2,74,1
EMP0025,44,0,0,88,4
EMP0025,45,0,3,66,5
EMP0025,46,0,1,87,4
EMP0025,47,0,0,63,3
EMP0025,48,0,0,93,1
EMP0025,49,0,0,72,1
EMP0025,50,0,0,93,2
EMP0025,52,0,3,100,3
EMP0026,1,0,3,85,4
EMP0026,2,0,0,74,2
EMP0026,3,0,1,98,2
EMP0026,4,0,0,60,4
EMP0026,5,0,0,95,4
EMP0026,6,0,0,74,5
EMP0026,7,3,3,68,5
EMP0026,8,0,0,87,4
EMP0026,9,0,0,75,4
EMP0026,10,0,2,88,1
EMP0026,11,0,2,88,2
EMP0026,12,0,0,89,1
EMP0026,13,0,2,88,2
EMP0026,14,0,0,72,2
EMP0026,15,0,3,75,5
EMP0026,16,0,3,73,1
EMP0026,17,0,0,75,5
EMP0026,18,0,1,62,1
EMP0026,20,0,0,72,2
EMP0026,21,0,3,78,5
EMP0026,22,1,2,75,2
EMP0026,24,0,3,98,4
EMP0026,25,3,3,79,1
EMP0026,26,0,0,82,1
EMP0026,27,2,0,66,3
EMP0026,28,0,0,85,1
EMP0026,29,2,1,87,2
EMP0026,30,0,1,77,4
EMP0026,31,0,0,69,3
EMP0026,32,2,2,93,2
EMP0026,33,0,0,76,1
EMP0026,34,0,0,72,4
EMP0026,35,0,3,79,4
EMP0026,36,1,0,80,3
EMP0026,37,0,3,72,3
EMP0026,38,3,2,72,4
EMP0026,39,0,0,82,2
EMP0026,40,3,3,91,4
EMP0026,41,3,3,90,2
EMP0026,42,0,0,62,4
EMP0026,43,0,0,68,3
EMP0026,45,0,0,90,1
EMP0026,46,0,0,88,3
EMP0026,47,0,0,92,4
EMP0026,48,0,0,90,2
EMP0026,49,0,3,65,2
EMP0026,50,0,0,78,5
EMP0026,51,0,0,71,5
EMP0026,52,0,3,62,5
EMP0027,1,0,0,65,4
EMP0027,2,0,0,71,5
EMP0027,3,0,0,69,3
EMP0027,4,0,0,73,4
EMP0027,5,0,1,95,5
EMP0027,7,0,1,70,3
EMP0027,8,0,2,78,3
EMP0027,9,3,1,66,4
EMP0027,10,3,3,92,2
EMP0027,11,0,0,74,1
EMP0027,12,3,0,88,3
EMP0027,13,1,3,69,1
EMP0027,14,0,2,90,3
EMP0027,16,0,0,89,2
EMP0027,18,0,0,60,4
EMP0027,19,0,0,60,1
EMP0027,20,0,0,78,1
EMP0027,21,0,1,70,3
EMP0027,24,0,2,82,5
EMP0027,25,1,2,89,3
EMP0027,26,2,0,94,1
EMP0027,28,0,0,96,2
EMP0027,30,0,0,62,1
EMP0027,31,0,3,94,3
EMP0027,32,0,0,97,1
EMP0027,33,0,2,82,3
EMP0027,34,0,1,86,4
EMP0027,35,0,2,100,1
EMP0027,36,0,3,68,2
EMP0027,37,0,0,98,3
EMP0027,38,0,0,78,2
EMP0027,39,0,3,79,5
EMP0027,40,0,0,93,1
EMP0027,41,0,0,73,2
EMP0027,42,1,0,77,1
EMP0027,43,2,0,93,4
EMP0027,44,0,3,95,3
EMP0027,46,0,3,63,2
EMP0027,47,2,0,92,1
EMP0027,48,0,3,62,5
EMP0027,49,1,3,70,2
EMP0027,50,0,0,96,4
EMP0027,51,0,0,80,3
EMP0028,1,0,1,79,3
EMP0028,2,0,1,82,3
EMP0028,3,3,0,87,3
EMP0028,4,0,0,84,1
EMP0028,5,0,0,92,4
EMP0028,6,1,0,75,5
EMP0028,8,0,3,89,4
EMP0028,9,1,0,97,4
EMP0028,10,0,3,76,1
EMP0028,11,0,0,66,4
EMP0028,12,0,0,84,5
EMP0028,13,0,1,66,1
EMP0028,14,1,0,93,2
EMP0028,15,0,3,91,1
EMP0028,16,0,2,71,1
EMP0028,17,0,0,66,4
EMP0028,18,2,0,80,3
EMP0028,19,0,1,100,2
EMP0028,20,0,0,89,4
EMP0028,22,0,1,85,3
EMP0028,23,0,3,97,1
EMP0028,24,0,3,82,4
EMP0028,26,0,0,79,1
EMP0028,27,0,0,74,1
EMP0028,28,0,2,93,5
EMP0028,29,1,0,64,5
EMP0028,30,0,2,90,2
EMP0028,31,0,0,92,1
EMP0028,32,0,0,74,3
EMP0028,33,0,0,78,5
EMP0028,34,0,3,99,3
EMP0028,35,3,0,97,4
EMP0028,36,0,0,71,2
EMP0028,37,0,0,79,3
EMP0028,38,0,1,84,3
EMP0028,39,0,0,72,3
EMP0028,40,2,3,60,5
EMP0028,41,1,0,90,4
EMP0028,42,0,1,62,2
EMP0028,43,0,0,96,5
EMP0028,46,3,1,76,3
EMP0028,47,0,0,90,3
EMP0028,48,0,0,97,1
EMP0028,49,0,3,83,5
EMP0028,51,0,0,70,2
EMP0029,1,0,3,96,3
EMP0029,2,0,2,96,4
EMP0029,3,0,0,83,1
EMP0029,4,2,2,70,3
EMP0029,5,0,1,98,2
EMP0029,6,0,3,100,5
EMP0029,7,0,0,87,4
EMP0029,8,0,1,96,5
EMP0029,9,0,3,99,5
EMP0029,10,0,0,63,3
EMP0029,12,0,1,70,4
EMP0029,13,0,0,88,4
EMP0029,15,0,0,92,5
EMP0029,16,0,3,67,1
EMP0029,17,0,0,84,5
EMP0029,18,3,0,100,1
EMP0029,20,3,2,75,4
EMP0029,21,1,0,66,2
EMP0029,22,0,2,83,1
EMP0029,23,0,0,77,1
EMP0029,24,0,2,77,3
EMP0029,25,0,0,61,2
EMP0029,26,0,0,95,1
EMP0029,27,0,2,89,3
EMP0029,28,0,2,72,2
EMP0029,29,0,3,79,5
EMP0029,30,0,0,70,1
EMP0029,31,0,2,79,1
EMP0029,32,0,0,79,3
EMP0029,34,0,3,86,3
EMP0029,35,0,0,85,2
EMP0029,37,0,1,85,5
EMP0029,38,0,0,63,2
EMP0029,39,0,0,64,1
EMP0029,41,0,2,96,4
EMP0029,42,0,3,99,3
EMP0029,44,0,0,97,2
EMP0029,45,0,2,84,2
EMP0029,46,0,2,99,1
EMP0029,47,0,0,96,3
EMP0029,48,0,2,84,4
EMP0029,49,2,0,83,4
EMP0029,50,0,0,78,3
EMP0029,51,0,0,91,3
EMP0029,52,3,2,67,3
EMP0030,1,0,3,66,4
EMP0030,2,1,2,60,3
EMP0030,3,3,0,72,1
EMP0030,4,0,0,78,2
EMP0030,5,0,0,73,2
EMP0030,6,0,0,92,5
EMP0030,7,0,0,64,3
EMP0030,8,0,3,86,2
EMP0030,9,0,0,68,1
EMP0030,10,0,0,96,4
EMP0030,11,0,2,68,3
EMP0030,12,0,0,67,2
EMP0030,13,0,2,71,5
EMP0030,14,2,0,85,1
EMP0030,15,0,0,87,3
EMP0030,16,0,0,89,4
EMP0030,17,0,2,62,2
EMP0030,18,0,3,71,5
EMP0030,19,0,0,74,2
EMP0030,21,3,2,61,1
EMP0030,22,0,1,93,5
EMP0030,23,1,0,84,1
EMP0030,24,0,0,63,5
EMP0030,26,0,0,78,3
EMP0030,27,2,2,87,4
EMP0030,28,0,0,67,1
EMP0030,30,0,0,60,5
EMP0030,31,0,0,91,2
EMP0030,32,0,0,60,2
EMP0030,33,0,0,97,5
EMP0030,34,0,0,100,1
EMP0030,35,0,1,64,2
EMP0030,36,1,0,78,2
EMP0030,37,0,0,98,2
EMP0030,38,0,0,69,3
EMP0030,39,0,0,77,4
EMP0030,40,0,0,90,2
EMP0030,41,0,3,73,4
EMP0030,42,0,2,64,1
EMP0030,43,0,2,98,3
EMP0030,44,0,0,77,4
EMP0030,45,0,0,91,2
EMP0030,46,0,0,82,1
EMP0030,47,0,0,74,3
EMP0030,48,0,3,74,5
EMP0030,49,1,0,67,5
EMP0030,50,0,0,74,1
EMP0030,51,0,0,91,1
EMP0030,52,0,2,77,3
EMP0031,1,0,2,66,2
EMP0031,2,0,1,95,4
EMP0031,3,0,2,60,2
EMP0031,4,0,3,65,5
EMP0031,5,0,0,82,1
EMP0031,6,0,2,91,3
EMP0031,7,0,0,77,5
EMP0031,8,0,0,60,4
EMP0031,9,0,2,98,2
EMP0031,10,0,1,61,4
EMP0031,12,0,0,79,2
EMP0031,13,0,0,77,3
EMP0031,14,0,0,76,3
EMP0031,15,0,0,89,3
EMP0031,17,0,1,73,1
EMP0031,18,0,3,97,3
EMP0031,19,0,0,89,5
EMP0031,20,0,3,60,5
EMP0031,21,0,0,61,1
EMP0031,22,0,0,97,3
EMP0031,23,0,0,61,4
EMP0031,24,0,2,65,3
EMP0031,25,0,1,69,1
EMP0031,26,0,2,90,3
EMP0031,27,0,2,99,1
EMP0031,28,0,0,75,4
EMP0031,30,0,2,97,4
EMP0031,31,1,0,71,4
EMP0031,32,0,0,75,2
EMP0031,33,0,0,77,5
EMP0031,34,0,0,77,2
EMP0031,35,0,1,90,3
EMP0031,36,0,0,78,5
EMP0031,37,0,0,78,2
EMP0031,38,1,0,82,4
EMP0031,39,0,0,76,4
EMP0031,40,0,3,95,1
EMP0031,42,0,0,68,3
EMP0031,43,0,0,79,4
EMP0031,44,0,0,68,2
EMP0031,45,1,0,67,4
EMP0031,46,2,1,81,3
EMP0031,47,0,0,60,2
EMP0031,48,0,1,93,2
EMP0031,49,1,2,92,3
EMP0031,50,0,0,65,4
EMP0031,51,1,0,69,1
EMP0031,52,0,0,88,4
EMP0032,1,1,0,73,4
EMP0032,2,0,0,77,1
EMP0032,3,0,0,85,1
EMP0032,4,0,0,95,1
EMP0032,5,0,2,96,2
EMP0032,6,0,0,79,4
EMP0032,8,0,0,79,2
EMP0032,9,0,1,89,4
EMP0032,10,0,0,98,4
EMP0032,11,1,0,62,3
EMP0032,12,0,2,61,5
EMP0032,13,2,2,79,3
EMP0032,14,0,0,90,1
EMP0032,15,0,2,66,1
EMP0032,16,1,3,87,2
EMP0032,17,1,3,91,2
EMP0032,18,0,1,62,3
EMP0032,19,0,3,96,4
EMP0032,20,0,0,89,4
EMP0032,21,0,1,82,4
EMP0032,22,2,0,61,2
EMP0032,24,0,0,81,1
EMP0032,25,0,0,88,3
EMP0032,26,0,0,86,1
EMP0032,27,0,0,92,4
EMP0032,28,0,2,70,1
EMP0032,29,0,0,91,5
EMP0032,30,0,1,89,5
EMP0032,31,0,0,99,5
EMP0032,32,0,0,81,1
EMP0032,33,0,0,80,2
EMP0032,35,0,0,96,5
EMP0032,36,0,0,65,1
EMP0032,37,3,0,90,5
EMP0032,39,0,3,83,2
EMP0032,40,0,2,60,4
EMP0032,41,0,1,100,5
EMP0032,43,0,3,73,5
EMP0032,44,0,0,100,5
EMP0032,45,0,1,65,3
EMP0032,46,0,0,70,5
EMP0032,47,0,0,77,4
EMP0032,49,0,1,93,3
EMP0032,50,2,0,80,2
EMP0032,51,0,3,67,5
EMP0033,1,2,0,88,2
EMP0033,2,0,0,74,4
EMP0033,3,0,0,83,3
EMP0033,4,0,0,75,1
EMP0033,5,0,0,67,2
EMP0033,6,0,3,87,2
EMP0033,7,3,0,97,4
EMP0033,9,3,0,89,1
EMP0033,10,0,2,72,1
EMP0033,11,0,2,84,5
EMP0033,12,0,0,65,3
EMP0033,13,2,1,63,4
EMP0033,14,0,0,87,5
EMP0033,15,0,0,84,5
EMP0033,16,0,0,60,4
EMP0033,17,0,0,86,3
EMP0033,18,0,3,99,1
EMP0033,19,0,3,68,5
EMP0033,20,0,3,61,5
EMP0033,21,0,3,95,5
EMP0033,22,2,0,79,3
EMP0033,23,0,3,99,3
EMP0033,25,0,0,79,1
EMP0033,26,0,0,63,4
EMP0033,27,0,2,92,5
EMP0033,28,0,1,97,5
EMP0033,29,0,0,63,5
EMP0033,30,0,0,100,2
EMP0033,31,0,0,70,3
EMP0033,33,0,0,69,2
EMP0033,34,0,1,91,4
EMP0033,35,0,0,76,1
EMP0033,36,0,0,97,3
EMP0033,37,0,2,62,3
EMP0033,38,0,0,85,3
EMP0033,39,0,0,91,2
EMP0033,40,0,0,88,2
EMP0033,42,0,2,78,1
EMP0033,43,0,2,96,4
EMP0033,44,0,3,64,1
EMP0033,45,0,3,94,1
EMP0033,46,0,0,82,2
EMP0033,47,0,0,69,1
EMP0033,48,0,0,65,5
EMP0033,49,0,2,98,3
EMP0033,50,0,0,100,2
EMP0033,52,3,0,88,2
EMP0034,1,0,0,70,5
EMP0034,2,0,0,62,4
EMP0034,3,0,0,63,5
EMP0034,4,0,0,94,5
EMP0034,5,0,0,79,4
EMP0034,6,2,3,94,4
EMP0034,7,0,2,61,5
EMP0034,8,0,0,79,1
EMP0034,9,0,1,74,5
EMP0034,10,0,0,81,3
EMP0034,11,0,3,68,3
EMP0034,12,0,0,94,3
EMP0034,13,1,0,86,1
EMP0034,14,0,0,63,4
EMP0034,16,0,0,74,5
EMP0034,17,0,0,89,2
EMP0034,18,0,0,60,5
EMP0034,19,0,0,98,5
EMP0034,20,2,0,93,1
EMP0034,21,0,0,84,1
EMP0034,23,0,3,99,5
EMP0034,24,0,0,96,4
EMP0034,25,0,0,99,3
EMP0034,27,0,0,78,4
EMP0034,28,0,1,82,4
EMP0034,29,0,0,96,3
EMP0034,30,0,0,63,5
EMP0034,35,0,0,86,2
EMP0034,36,0,0,73,5
EMP0034,39,0,0,85,5
EMP0034,41,2,0,82,2
EMP0034,42,0,2,63,2
EMP0034,43,0,3,70,4
EMP0034,44,0,2,94,3
EMP0034,45,0,0,96,1
EMP0034,46,0,0,69,1
EMP0034,47,0,0,77,2
EMP0034,48,1,0,80,2
EMP0034,49,1,2,99,5
EMP0034,50,0,0,96,3
EMP0034,52,0,0,83,3
EMP0035,1,0,1,73,2
EMP0035,2,0,0,99,5
EMP0035,3,0,2,65,2
EMP0035,5,0,0,99,4
EMP0035,6,0,0,83,5
EMP0035,7,0,0,91,2
EMP0035,8,0,1,90,5
EMP0035,9,0,1,66,3
EMP0035,10,2,2,97,1
EMP0035,11,0,2,81,2
EMP0035,12,0,0,79,4
EMP0035,13,0,0,64,2
EMP0035,14,0,3,98,3
EMP0035,15,0,0,74,1
EMP0035,16,1,1,94,1
EMP0035,17,0,0,73,3
EMP0035,18,0,0,95,3
EMP0035,19,0,2,81,5
EMP0035,20,3,0,73,1
EMP0035,21,0,0,82,5
EMP0035,22,0,0,98,4
EMP0035,23,0,0,80,2
EMP0035,25,0,3,99,1
EMP0035,26,0,0,98,2
EMP0035,27,0,2,67,4
EMP0035,28,0,1,64,4
EMP0035,29,0,2,78,1
EMP0035,30,1,3,72,3
EMP0035,31,0,0,95,1
EMP0035,32,0,0,72,3
EMP0035,33,1,0,95,2
EMP0035,34,1,1,69,2
EMP0035,35,0,0,60,4
EMP0035,36,0,2,64,2
EMP0035,37,0,1,100,3
EMP0035,38,0,0,98,4
EMP0035,39,3,0,83,5
EMP0035,41,0,0,77,4
EMP0035,42,0,0,91,2
EMP0035,43,3,0,61,5
EMP0035,44,0,0,63,4
EMP0035,45,0,1,80,4
EMP0035,46,0,0,78,3
EMP0035,47,0,0,79,2
EMP0035,48,0,1,77,1
EMP0035,49,0,3,69,3
EMP0035,51,0,1,67,1
EMP0035,52,3,2,97,3
EMP0036,1,0,0,81,4
EMP0036,2,0,0,98,5
EMP0036,3,2,0,93,2
EMP0036,4,2,0,91,4
EMP0036,5,0,2,98,1
EMP0036,6,0,0,76,3
EMP0036,7,1,3,70,3
EMP0036,8,0,3,83,4
EMP0036,9,0,0,84,5
EMP0036,10,0,1,68,4
EMP0036,11,0,1,74,3
EMP0036,12,3,1,70,3
EMP0036,13,0,0,64,5
EMP0036,16,0,2,81,1
EMP0036,17,0,0,86,3
EMP0036,18,0,0,99,2
EMP0036,19,0,0,90,2
EMP0036,20,3,1,74,5
EMP0036,21,1,0,72,1
EMP0036,22,0,1,71,2
EMP0036,24,0,2,84,5
EMP0036,25,0,1,74,5
EMP0036,26,1,2,61,5
EMP0036,27,2,0,94,3
EMP0036,28,0,0,89,1
EMP0036,29,0,0,74,5
EMP0036,30,0,3,73,5
EMP0036,31,0,0,65,1
EMP0036,32,1,0,94,5
EMP0036,33,0,0,97,4
EMP0036,34,0,0,76,4
EMP0036,35,0,0,64,1
EMP0036,36,1,0,89,5
EMP0036,37,0,0,65,3
EMP0036,38,0,0,81,3
EMP0036,39,0,0,87,5
EMP0036,40,0,1,65,5
EMP0036,41,0,0,80,3
EMP0036,42,0,0,96,1
EMP0036,44,0,0,92,5
EMP0036,45,0,0,82,3
EMP0036,46,0,0,83,3
EMP0036,47,3,1,94,3
EMP0036,48,0,0,73,1
EMP0036,49,0,1,63,4
EMP0036,50,0,0,94,4
EMP0036,51,0,3,99,2
EMP0036,52,0,0,92,1
EMP0037,1,0,0,66,2
EMP0037,2,0,0,86,5
EMP0037,3,2,0,97,3
EMP0037,4,0,0,62,3
EMP0037,5,0,2,91,2
EMP0037,7,3,3,79,1
EMP0037,8,2,0,82,1
EMP0037,9,0,3,86,4
EMP0037,10,0,3,74,2
EMP0037,11,0,0,92,4
EMP0037,13,0,0,95,1
EMP0037,14,0,2,86,2
EMP0037,15,0,0,71,3
EMP0037,16,0,0,81,3
EMP0037,17,0,3,63,1
EMP0037,18,0,3,75,4
EMP0037,19,2,0,71,3
EMP0037,21,1,0,93,1
EMP0037,22,0,0,91,3
EMP0037,23,0,1,70,3
EMP0037,24,0,3,92,2
EMP0037,25,0,0,91,1
EMP0037,26,0,3,85,5
EMP0037,27,0,1,86,4
EMP0037,28,0,0,79,2
EMP0037,29,0,3,73,4
EMP0037,30,0,2,74,3
EMP0037,31,0,0,67,3
EMP0037,32,0,0,88,4
EMP0037,33,0,0,99,5
EMP0037,34,0,0,87,2
EMP0037,35,3,3,87,4
EMP0037,36,0,1,81,4
EMP0037,38,0,1,97,2
EMP0037,39,1,0,76,3
EMP0037,40,0,1,61,5
EMP0037,41,0,3,75,5
EMP0037,42,1,2,84,2
EMP0037,44,0,0,70,1
EMP0037,45,0,0,93,5
EMP0037,46,3,3,63,3
EMP0037,47,0,1,78,3
EMP0037,48,0,2,76,1
EMP0037,49,0,0,98,4
EMP0037,50,0,0,96,4
EMP0037,51,0,1,81,5
EMP0037,52,0,0,78,2
EMP0038,1,0,0,75,5
EMP0038,2,0,0,67,3
EMP0038,3,0,0,60,1
EMP0038,4,0,0,64,4
EMP0038,5,0,0,97,2
EMP0038,6,0,1,100,5
EMP0038,8,0,1,76,5
EMP0038,9,3,0,94,1
EMP0038,10,0,1,70,4
EMP0038,12,0,0,99,3
EMP0038,13,1,0,80,2
EMP0038,14,0,0,97,1
EMP0038,15,0,3,63,1
EMP0038,16,0,0,65,4
EMP0038,18,1,1,99,5
